game_id,season,week,season_type,home_team,away_team,home_score,away_score,actual_home_margin,actual_total,market_home_spread,market_total,completed,home_feature_team,home_prior_weeks,home_prev_season_off_epa,home_prev_season_off_success_rate,home_prev_season_off_explosive_rate,home_prev_season_off_pass_epa,home_prev_season_off_rush_epa,home_prev_season_havoc_allowed_rate,home_prev_season_line_yards_per_rush,home_prev_season_scoring_opp_rate,home_prev_season_avg_start_yards_to_endzone,home_prev_season_drives,home_prev_season_plays_per_drive,home_prev_season_def_epa_allowed,home_prev_season_def_success_allowed,home_prev_season_def_explosive_allowed,home_prev_season_def_pass_epa_allowed,home_prev_season_def_rush_epa_allowed,home_prev_season_def_havoc_created_rate,home_prev_season_def_line_yards_allowed,home_prev_season_def_scoring_opp_allowed,home_pregame_off_epa,home_pregame_off_success_rate,home_pregame_off_explosive_rate,home_pregame_off_pass_epa,home_pregame_off_rush_epa,home_pregame_havoc_allowed_rate,home_pregame_line_yards_per_rush,home_pregame_scoring_opp_rate,home_pregame_avg_start_yards_to_endzone,home_pregame_drives,home_pregame_plays_per_drive,home_pregame_def_epa_allowed,home_pregame_def_success_allowed,home_pregame_def_explosive_allowed,home_pregame_def_pass_epa_allowed,home_pregame_def_rush_epa_allowed,home_pregame_def_havoc_created_rate,home_pregame_def_line_yards_allowed,home_pregame_def_scoring_opp_allowed,away_feature_team,away_prior_weeks,away_prev_season_off_epa,away_prev_season_off_success_rate,away_prev_season_off_explosive_rate,away_prev_season_off_pass_epa,away_prev_season_off_rush_epa,away_prev_season_havoc_allowed_rate,away_prev_season_line_yards_per_rush,away_prev_season_scoring_opp_rate,away_prev_season_avg_start_yards_to_endzone,away_prev_season_drives,away_prev_season_plays_per_drive,away_prev_season_def_epa_allowed,away_prev_season_def_success_allowed,away_prev_season_def_explosive_allowed,away_prev_season_def_pass_epa_allowed,away_prev_season_def_rush_epa_allowed,away_prev_season_def_havoc_created_rate,away_prev_season_def_line_yards_allowed,away_prev_season_def_scoring_opp_allowed,away_pregame_off_epa,away_pregame_off_success_rate,away_pregame_off_explosive_rate,away_pregame_off_pass_epa,away_pregame_off_rush_epa,away_pregame_havoc_allowed_rate,away_pregame_line_yards_per_rush,away_pregame_scoring_opp_rate,away_pregame_avg_start_yards_to_endzone,away_pregame_drives,away_pregame_plays_per_drive,away_pregame_def_epa_allowed,away_pregame_def_success_allowed,away_pregame_def_explosive_allowed,away_pregame_def_pass_epa_allowed,away_pregame_def_rush_epa_allowed,away_pregame_def_havoc_created_rate,away_pregame_def_line_yards_allowed,away_pregame_def_scoring_opp_allowed,sealed_test_season,market_favorite,market_favorite_size
401110720,2019,1,2,Alabama,Duke,42.0,3.0,39.0,45.0,32.5,56.5,True,Alabama,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duke,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Duke,32.5
401110721,2019,1,2,Arkansas,Portland State,20.0,13.0,7.0,33.0,-30.0,60.5,True,Arkansas,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Arkansas,30.0
401110722,2019,1,2,Auburn,Oregon,27.0,21.0,6.0,48.0,4.0,55.5,True,Auburn,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oregon,4.0
401110723,2019,1,2,Florida,Miami,24.0,20.0,4.0,44.0,-7.0,46.5,True,Florida,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Florida,7.0
401110724,2019,1,2,Kentucky,Toledo,38.0,24.0,14.0,62.0,-10.0,61.5,True,Kentucky,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toledo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Kentucky,10.0
401110725,2019,1,2,LSU,Georgia Southern,55.0,3.0,52.0,58.0,-27.0,51.5,True,LSU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Southern,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,LSU,27.0
401110726,2019,1,2,Memphis,Ole Miss,15.0,10.0,5.0,25.0,-4.5,65.0,True,Memphis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ole Miss,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Memphis,4.5
401110727,2019,1,2,Louisiana,Mississippi State,28.0,38.0,-10.0,66.0,19.0,60.0,True,Louisiana,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Mississippi State,19.0
401110728,2019,1,2,Wyoming,Missouri,37.0,31.0,6.0,68.0,15.75,53.0,True,Wyoming,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Missouri,15.75
401110729,2019,1,2,North Carolina,South Carolina,24.0,20.0,4.0,44.0,11.0,63.0,True,North Carolina,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,South Carolina,11.0
401110730,2019,1,2,Tennessee,Georgia State,30.0,38.0,-8.0,68.0,-26.0,58.0,True,Tennessee,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Tennessee,26.0
401110731,2019,1,2,Texas A&M,Texas State,41.0,7.0,34.0,48.0,-34.0,57.0,True,Texas A&M,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Texas A&M,34.0
401110732,2019,1,2,Vanderbilt,Georgia,6.0,30.0,-24.0,36.0,22.5,56.5,True,Vanderbilt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Georgia,22.5
401111653,2019,1,2,Clemson,Georgia Tech,52.0,14.0,38.0,66.0,-36.5,60.5,True,Clemson,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Clemson,36.5
401112073,2019,1,2,Baylor,Stephen F. Austin,56.0,17.0,39.0,73.0,-43.0,57.5,True,Baylor,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen F. Austin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Baylor,43.0
401112085,2019,1,2,Iowa State,Northern Iowa,29.0,26.0,3.0,55.0,-20.5,41.5,True,Iowa State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern Iowa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Iowa State,20.5
401112096,2019,1,2,Kansas,Indiana State,24.0,17.0,7.0,41.0,-7.5,53.5,True,Kansas,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Kansas,7.5
401112106,2019,1,2,Kansas State,Nicholls,49.0,14.0,35.0,63.0,-22.5,47.5,True,Kansas State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicholls,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Kansas State,22.5
401112114,2019,1,2,Oklahoma,Houston,49.0,31.0,18.0,80.0,-22.0,80.0,True,Oklahoma,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oklahoma,22.0
401112122,2019,1,2,Oregon State,Oklahoma State,36.0,52.0,-16.0,88.0,13.5,74.0,True,Oregon State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oklahoma State,13.5
401112129,2019,1,2,TCU,Arkansas-Pine Bluff,39.0,7.0,32.0,46.0,-54.5,65.0,True,TCU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arkansas-Pine Bluff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TCU,54.5
401112135,2019,1,2,Texas,Louisiana Tech,45.0,14.0,31.0,59.0,-19.0,55.5,True,Texas,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana Tech,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Texas,19.0
401112139,2019,1,2,Texas Tech,Montana State,45.0,10.0,35.0,55.0,-28.5,60.0,True,Texas Tech,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Texas Tech,28.5
401112143,2019,1,2,West Virginia,James Madison,20.0,13.0,7.0,33.0,-8.0,52.5,True,West Virginia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Madison,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,West Virginia,8.0
401112145,2019,1,2,Illinois,Akron,42.0,3.0,39.0,45.0,-18.0,61.0,True,Illinois,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akron,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Illinois,18.0
401112157,2019,1,2,Ball State,Indiana,24.0,34.0,-10.0,58.0,18.0,60.5,True,Ball State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Indiana,18.0
401112191,2019,1,2,Iowa,Miami (OH),38.0,14.0,24.0,52.0,-25.5,47.5,True,Iowa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami (OH),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Iowa,25.5
401112201,2019,1,2,Maryland,Howard,79.0,0.0,79.0,79.0,-30.5,65.5,True,Maryland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Howard,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Maryland,30.5
401112212,2019,1,2,Michigan State,Tulsa,28.0,7.0,21.0,35.0,-23.5,47.5,True,Michigan State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tulsa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Michigan State,23.5
401112222,2019,1,2,Michigan,Middle Tennessee,40.0,21.0,19.0,61.0,-36.0,56.5,True,Michigan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle Tennessee,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Michigan,36.0
401112229,2019,1,2,Minnesota,South Dakota State,28.0,21.0,7.0,49.0,-14.5,56.0,True,Minnesota,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Dakota State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Minnesota,14.5
401112238,2019,1,2,Nebraska,South Alabama,35.0,21.0,14.0,56.0,-36.0,66.0,True,Nebraska,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Alabama,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Nebraska,36.0
401112245,2019,1,2,Stanford,Northwestern,17.0,7.0,10.0,24.0,-6.0,47.5,True,Stanford,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northwestern,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Stanford,6.0
401112251,2019,1,2,Ohio State,Florida Atlantic,45.0,21.0,24.0,66.0,-27.5,64.0,True,Ohio State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Atlantic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Ohio State,27.5
401112257,2019,1,2,Penn State,Idaho,79.0,7.0,72.0,86.0,-47.5,58.5,True,Penn State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Idaho,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Penn State,47.5
401112262,2019,1,2,Nevada,Purdue,34.0,31.0,3.0,65.0,11.0,58.5,True,Nevada,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Purdue,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Purdue,11.0
401112264,2019,1,2,Rutgers,Massachusetts,48.0,21.0,27.0,69.0,-17.0,54.0,True,Rutgers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massachusetts,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Rutgers,17.0
401112430,2019,1,2,Wake Forest,Utah State,38.0,35.0,3.0,73.0,-5.0,61.5,True,Wake Forest,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Wake Forest,5.0
401112431,2019,1,2,Florida State,Boise State,31.0,36.0,-5.0,67.0,-6.5,55.0,True,Florida State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boise State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Florida State,6.5
401112432,2019,1,2,NC State,East Carolina,34.0,6.0,28.0,40.0,-17.5,52.0,True,NC State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Carolina,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,NC State,17.5
401112433,2019,1,2,Pittsburgh,Virginia,14.0,30.0,-16.0,44.0,2.5,46.5,True,Pittsburgh,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Virginia,2.5
401112434,2019,1,2,Liberty,Syracuse,0.0,24.0,-24.0,24.0,19.5,69.5,True,Liberty,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syracuse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Syracuse,19.5
401112435,2019,1,2,Boston College,Virginia Tech,35.0,28.0,7.0,63.0,4.5,58.0,True,Boston College,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia Tech,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Virginia Tech,4.5
401112436,2019,1,2,Louisville,Notre Dame,17.0,35.0,-18.0,52.0,19.0,55.0,True,Louisville,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notre Dame,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Notre Dame,19.0
401114153,2019,1,2,Arizona State,Kent State,30.0,7.0,23.0,37.0,-24.5,61.5,True,Arizona State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Arizona State,24.5
401114164,2019,1,2,Hawai'i,Arizona,45.0,38.0,7.0,83.0,10.0,71.0,True,Hawai'i,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Arizona,10.0
401114174,2019,1,2,California,UC Davis,27.0,13.0,14.0,40.0,-15.5,48.0,True,California,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Davis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,California,15.5
401114184,2019,1,2,Colorado,Colorado State,52.0,31.0,21.0,83.0,-11.5,55.5,True,Colorado,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorado State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Colorado,11.5
401114218,2019,1,2,USC,Fresno State,31.0,23.0,8.0,54.0,-14.0,50.0,True,USC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fresno State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,USC,14.0
401114223,2019,1,2,BYU,Utah,12.0,30.0,-18.0,42.0,5.5,49.0,True,BYU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Utah,5.5
401114228,2019,1,2,Washington State,New Mexico State,58.0,7.0,51.0,65.0,-33.5,65.25,True,Washington State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Mexico State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Washington State,33.5
401114233,2019,1,2,Washington,Eastern Washington,47.0,14.0,33.0,61.0,-22.5,56.5,True,Washington,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern Washington,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Washington,22.5
401114236,2019,1,2,Tulane,Florida International,42.0,14.0,28.0,56.0,-3.0,58.0,True,Tulane,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida International,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Tulane,3.0
401114237,2019,1,2,UAB,Alabama State,24.0,19.0,5.0,43.0,-40.5,50.5,True,UAB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alabama State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UAB,40.5
401114238,2019,1,2,Army,Rice,14.0,7.0,7.0,21.0,-23.5,46.5,True,Army,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rice,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Army,23.5
401114240,2019,1,2,Marshall,VMI,56.0,17.0,39.0,73.0,-42.5,65.5,True,Marshall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Marshall,42.5
401114241,2019,1,2,North Texas,Abilene Christian,51.0,31.0,20.0,82.0,-23.5,58.5,True,North Texas,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abilene Christian,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,North Texas,23.5
401114242,2019,1,2,Old Dominion,Norfolk State,24.0,21.0,3.0,45.0,-25.5,55.5,True,Old Dominion,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norfolk State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Old Dominion,25.5
401114243,2019,1,2,Southern Mississippi,Alcorn State,38.0,10.0,28.0,48.0,-24.5,55.0,True,Southern Mississippi,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alcorn State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Southern Mississippi,24.5
401114244,2019,1,2,UTEP,Houston Baptist,36.0,34.0,2.0,70.0,-17.5,61.5,True,UTEP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston Baptist,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UTEP,17.5
401114245,2019,1,2,UTSA,Incarnate Word,35.0,7.0,28.0,42.0,-7.5,58.5,True,UTSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incarnate Word,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UTSA,7.5
401114246,2019,1,2,Western Kentucky,Central Arkansas,28.0,35.0,-7.0,63.0,-10.5,55.5,True,Western Kentucky,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Arkansas,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Western Kentucky,10.5
401117493,2019,1,2,San José St,Northern Colorado,35.0,18.0,17.0,53.0,-17.5,59.5,True,San José St,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern Colorado,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,San José St,17.5
401117494,2019,1,2,Air Force,Colgate,48.0,7.0,41.0,55.0,-20.5,43.5,True,Air Force,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colgate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Air Force,20.5
401117495,2019,1,2,New Mexico,Sam Houston State,39.0,31.0,8.0,70.0,-6.0,63.5,True,New Mexico,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Houston State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,New Mexico,6.0
401117496,2019,1,2,San Diego State,Weber State,6.0,0.0,6.0,6.0,-12.0,36.5,True,San Diego State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weber State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,San Diego State,12.0
401117497,2019,1,2,UNLV,Southern Utah,56.0,23.0,33.0,79.0,-24.5,71.0,True,UNLV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southern Utah,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UNLV,24.5
401117853,2019,1,2,UCF,Florida A&M,62.0,0.0,62.0,62.0,-44.0,66.0,True,UCF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida A&M,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UCF,44.0
401117854,2019,1,2,Cincinnati,UCLA,24.0,14.0,10.0,38.0,-2.5,56.0,True,Cincinnati,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Cincinnati,2.5
401117855,2019,1,2,UConn,Wagner,24.0,21.0,3.0,45.0,-23.0,70.0,True,UConn,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wagner,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UConn,23.0
401117856,2019,1,2,South Florida,Wisconsin,0.0,49.0,-49.0,49.0,10.0,58.0,True,South Florida,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Wisconsin,10.0
401117857,2019,1,2,Navy,Holy Cross,45.0,7.0,38.0,52.0,-21.5,53.5,True,Navy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy Cross,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Navy,21.5
401117858,2019,1,2,Arkansas State,SMU,30.0,37.0,-7.0,67.0,-1.5,58.0,True,Arkansas State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Arkansas State,1.5
401117859,2019,1,2,Temple,Bucknell,56.0,12.0,44.0,68.0,-40.5,53.5,True,Temple,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bucknell,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Temple,40.5
401119253,2019,1,2,Central Michigan,Albany,38.0,21.0,17.0,59.0,-14.0,45.0,True,Central Michigan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albany,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Central Michigan,14.0
401119254,2019,1,2,Bowling Green,Morgan State,46.0,3.0,43.0,49.0,-24.0,50.5,True,Bowling Green,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morgan State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Bowling Green,24.0
401119255,2019,1,2,Buffalo,Robert Morris,38.0,10.0,28.0,48.0,0.0,60.0,True,Buffalo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Morris,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,PICK,0.0
401119256,2019,1,2,Coastal Carolina,Eastern Michigan,23.0,30.0,-7.0,53.0,6.0,53.0,True,Coastal Carolina,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern Michigan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Eastern Michigan,6.0
401119257,2019,1,2,Northern Illinois,Illinois State,24.0,10.0,14.0,34.0,-6.5,42.5,True,Northern Illinois,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illinois State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Northern Illinois,6.5
401119258,2019,1,2,Western Michigan,Monmouth,48.0,13.0,35.0,61.0,-25.5,73.5,True,Western Michigan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monmouth,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Western Michigan,25.5
401119259,2019,1,2,Ohio,Rhode Island,41.0,20.0,21.0,61.0,-26.0,66.5,True,Ohio,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhode Island,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Ohio,26.0
401121934,2019,1,2,Appalachian State,East Tennessee State,42.0,7.0,35.0,49.0,-32.5,51.5,True,Appalachian State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Tennessee State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Appalachian State,32.5
